"City:    ","ATLANTA               "
"State:   ","GA"
"WBAN No: ", 13874
"Lat(N):  ", 33.65
"Long(W): ", 84.43
"Elev(m): ",   315
"Pres(mb):",   981
"Stn Type:","Primary"
"MONTHLY SOLAR RADIATION (kWh/m2/day)"
"COLUMN A: Year"
"COLUMN B: Month"
"COLUMN C: Flat-Plate Collector Facing South at Fixed Tilt=0"
"COLUMN D: Flat-Plate Collector Facing South at Fixed Tilt=Lat-15"
"COLUMN E: Flat-Plate Collector Facing South at Fixed Tilt=Lat"
"COLUMN F: Flat-Plate Collector Facing South at Fixed Tilt=Lat+15"
"COLUMN G: Flat-Plate Collector Facing South at Fixed Tilt=90"
"COLUMN H: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=0"
"COLUMN I: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat-15"
"COLUMN J: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat"
"COLUMN K: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat+15"
"COLUMN L: 2-Axis Tracking Flat-Plate Collector"
"COLUMN M: 1-Axis Tracking Concentrating Collector with East-West Horizontal Axis"
"COLUMN N: 1-Axis Tracking Concentrating Collector with North-South Horizontal Axis"
"COLUMN O: 1-Axis Tracking Concentrating Collector with North-South Axis, Axis Tilt=Lat"
"COLUMN P: 2-Axis Tracking Concentrating Collector"
"COL A","COL B","COL C","COL D","COL E","COL F","COL G","COL H","COL I","COL J","COL K","COL L","COL M","COL N","COL O","COL P"
61, 1, 2.8, 3.8, 4.4, 4.7, 4.1, 4.1, 4.8, 5.2, 5.5, 5.6, 3.5, 2.8, 3.9, 4.1
61, 2, 3.2, 3.8, 4.2, 4.3, 3.4, 4.2, 4.7, 4.9, 5.0, 5.1, 2.7, 2.6, 3.3, 3.4
61, 3, 4.0, 4.4, 4.6, 4.4, 3.0, 5.1, 5.5, 5.6, 5.5, 5.6, 2.4, 2.9, 3.2, 3.3
61, 4, 5.7, 6.0, 5.9, 5.5, 3.0, 7.6, 7.8, 7.8, 7.4, 7.9, 3.8, 5.0, 5.1, 5.2
61, 5, 6.0, 5.9, 5.6, 4.9, 2.3, 7.6, 7.7, 7.4, 6.9, 7.7, 3.5, 4.7, 4.6, 4.8
61, 6, 6.0, 5.8, 5.4, 4.7, 2.1, 7.3, 7.3, 6.9, 6.5, 7.4, 3.1, 4.1, 3.8, 4.1
61, 7, 6.6, 6.6, 6.1, 5.4, 2.3, 8.4, 8.4, 8.1, 7.6, 8.6, 4.0, 5.2, 4.9, 5.3
61, 8, 5.4, 5.6, 5.3, 4.9, 2.5, 6.7, 6.8, 6.7, 6.3, 6.8, 2.8, 3.6, 3.6, 3.7
61, 9, 5.3, 5.8, 6.0, 5.8, 3.7, 7.1, 7.6, 7.7, 7.5, 7.7, 3.6, 4.6, 4.9, 5.0
61,10, 4.7, 5.7, 6.2, 6.3, 4.8, 6.7, 7.5, 7.8, 7.9, 7.9, 4.6, 4.9, 5.8, 5.9
61,11, 2.9, 3.8, 4.2, 4.5, 3.8, 4.0, 4.7, 5.0, 5.2, 5.3, 3.0, 2.6, 3.5, 3.6
61,12, 2.3, 3.0, 3.4, 3.6, 3.2, 3.0, 3.6, 3.9, 4.1, 4.2, 2.5, 1.9, 2.7, 2.9
62, 1, 2.5, 3.3, 3.7, 3.9, 3.4, 3.4, 4.0, 4.3, 4.5, 4.5, 2.6, 2.1, 2.9, 3.1
62, 2, 3.5, 4.4, 4.9, 5.1, 4.1, 5.0, 5.7, 6.1, 6.2, 6.2, 3.6, 3.6, 4.5, 4.6
