"City:    ","DAYTON                "
"State:   ","OH"
"WBAN No: ", 93815
"Lat(N):  ", 39.90
"Long(W): ", 84.22
"Elev(m): ",   306
"Pres(mb):",   981
"Stn Type:","Secondary"
"MONTHLY SOLAR RADIATION (kWh/m2/day)"
"COLUMN A: Year"
"COLUMN B: Month"
"COLUMN C: Flat-Plate Collector Facing South at Fixed Tilt=0"
"COLUMN D: Flat-Plate Collector Facing South at Fixed Tilt=Lat-15"
"COLUMN E: Flat-Plate Collector Facing South at Fixed Tilt=Lat"
"COLUMN F: Flat-Plate Collector Facing South at Fixed Tilt=Lat+15"
"COLUMN G: Flat-Plate Collector Facing South at Fixed Tilt=90"
"COLUMN H: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=0"
"COLUMN I: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat-15"
"COLUMN J: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat"
"COLUMN K: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat+15"
"COLUMN L: 2-Axis Tracking Flat-Plate Collector"
"COLUMN M: 1-Axis Tracking Concentrating Collector with East-West Horizontal Axis"
"COLUMN N: 1-Axis Tracking Concentrating Collector with North-South Horizontal Axis"
"COLUMN O: 1-Axis Tracking Concentrating Collector with North-South Axis, Axis Tilt=Lat"
"COLUMN P: 2-Axis Tracking Concentrating Collector"
"COL A","COL B","COL C","COL D","COL E","COL F","COL G","COL H","COL I","COL J","COL K","COL L","COL M","COL N","COL O","COL P"
61, 1, 2.1, 3.2, 3.7, 3.9, 3.7, 3.1, 3.9, 4.3, 4.5, 4.5, 2.5, 1.8, 2.8, 3.0
61, 2, 2.4, 3.0, 3.1, 3.2, 2.7, 2.9, 3.4, 3.5, 3.6, 3.6, 1.5, 1.3, 1.7, 1.8
61, 3, 3.2, 3.7, 3.8, 3.6, 2.7, 4.0, 4.4, 4.4, 4.3, 4.5, 1.8, 2.1, 2.4, 2.4
61, 4, 3.8, 4.0, 3.8, 3.5, 2.3, 4.4, 4.6, 4.5, 4.3, 4.6, 1.4, 1.8, 1.9, 2.0
61, 5, 5.6, 5.7, 5.3, 4.7, 2.6, 7.3, 7.4, 7.1, 6.7, 7.5, 3.2, 4.3, 4.2, 4.5
61, 6, 6.3, 6.1, 5.6, 4.8, 2.5, 8.2, 8.1, 7.8, 7.3, 8.3, 3.9, 5.1, 4.8, 5.3
61, 7, 5.5, 5.4, 5.0, 4.4, 2.4, 7.1, 7.1, 6.8, 6.4, 7.2, 2.9, 3.9, 3.7, 4.0
61, 8, 5.6, 5.9, 5.7, 5.2, 3.1, 7.4, 7.7, 7.6, 7.2, 7.8, 3.7, 4.8, 5.0, 5.1
61, 9, 5.0, 5.9, 6.0, 5.8, 4.1, 7.2, 7.8, 7.9, 7.8, 7.9, 4.0, 5.0, 5.6, 5.6
61,10, 3.3, 4.3, 4.6, 4.6, 3.7, 4.7, 5.4, 5.6, 5.6, 5.6, 3.0, 3.1, 3.8, 3.9
61,11, 2.0, 2.8, 3.1, 3.2, 2.8, 2.7, 3.3, 3.5, 3.6, 3.7, 1.9, 1.5, 2.2, 2.3
61,12, 1.5, 2.1, 2.3, 2.5, 2.3, 2.0, 2.4, 2.6, 2.7, 2.7, 1.3, 0.9, 1.4, 1.5
62, 1, 1.9, 2.7, 3.0, 3.2, 2.9, 2.5, 3.2, 3.5, 3.6, 3.6, 2.1, 1.5, 2.2, 2.4
62, 2, 2.2, 2.7, 2.9, 2.9, 2.5, 2.8, 3.2, 3.3, 3.3, 3.3, 1.2, 1.1, 1.5, 1.5
62, 3, 3.5, 4.0, 4.0, 3.9, 2.9, 4.2, 4.6, 4.7, 4.6, 4.7, 1.8, 2.0, 2.3, 2.3
62, 4, 5.1, 5.5, 5.3, 4.9, 3.1, 6.6, 7.0, 6.9, 6.6, 7.0, 3.1, 4.1, 4.3, 4.3
62, 5, 5.8, 5.8, 5.4, 4.8, 2.7, 7.5, 7.6, 7.4, 7.0, 7.7, 3.4, 4.6, 4.5, 4.8
