"City:    ","TULSA                 "
"State:   ","OK"
"WBAN No: ", 13968
"Lat(N):  ", 36.20
"Long(W): ", 95.90
"Elev(m): ",   206
"Pres(mb):",   992
"Stn Type:","Secondary"
"MONTHLY SOLAR RADIATION (kWh/m2/day)"
"COLUMN A: Year"
"COLUMN B: Month"
"COLUMN C: Flat-Plate Collector Facing South at Fixed Tilt=0"
"COLUMN D: Flat-Plate Collector Facing South at Fixed Tilt=Lat-15"
"COLUMN E: Flat-Plate Collector Facing South at Fixed Tilt=Lat"
"COLUMN F: Flat-Plate Collector Facing South at Fixed Tilt=Lat+15"
"COLUMN G: Flat-Plate Collector Facing South at Fixed Tilt=90"
"COLUMN H: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=0"
"COLUMN I: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat-15"
"COLUMN J: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat"
"COLUMN K: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat+15"
"COLUMN L: 2-Axis Tracking Flat-Plate Collector"
"COLUMN M: 1-Axis Tracking Concentrating Collector with East-West Horizontal Axis"
"COLUMN N: 1-Axis Tracking Concentrating Collector with North-South Horizontal Axis"
"COLUMN O: 1-Axis Tracking Concentrating Collector with North-South Axis, Axis Tilt=Lat"
"COLUMN P: 2-Axis Tracking Concentrating Collector"
"COL A","COL B","COL C","COL D","COL E","COL F","COL G","COL H","COL I","COL J","COL K","COL L","COL M","COL N","COL O","COL P"
61, 1, 2.8, 4.0, 4.7, 5.0, 4.5, 4.2, 5.1, 5.6, 5.9, 6.0, 3.9, 3.1, 4.4, 4.7
61, 2, 3.0, 3.7, 4.0, 4.0, 3.3, 4.0, 4.5, 4.7, 4.8, 4.8, 2.3, 2.2, 2.8, 2.9
61, 3, 4.1, 4.8, 4.9, 4.8, 3.5, 5.5, 6.0, 6.1, 6.0, 6.2, 2.9, 3.4, 3.9, 4.0
61, 4, 5.4, 5.8, 5.6, 5.2, 3.1, 7.2, 7.5, 7.4, 7.1, 7.5, 3.7, 4.8, 5.1, 5.1
61, 5, 5.9, 5.9, 5.5, 4.9, 2.4, 7.6, 7.7, 7.4, 7.0, 7.8, 3.6, 4.8, 4.6, 4.9
61, 6, 6.0, 5.8, 5.3, 4.6, 2.2, 7.8, 7.7, 7.4, 6.9, 7.9, 3.3, 4.6, 4.3, 4.7
61, 7, 6.3, 6.2, 5.7, 5.0, 2.3, 8.3, 8.3, 8.0, 7.5, 8.4, 4.1, 5.5, 5.3, 5.6
61, 8, 5.8, 6.0, 5.8, 5.3, 2.8, 7.6, 7.8, 7.7, 7.3, 7.9, 3.7, 4.9, 5.0, 5.1
61, 9, 4.5, 4.9, 5.0, 4.8, 3.1, 6.1, 6.5, 6.5, 6.4, 6.6, 2.9, 3.8, 4.2, 4.2
61,10, 4.1, 5.1, 5.5, 5.6, 4.3, 5.8, 6.6, 6.9, 7.0, 7.0, 4.1, 4.3, 5.2, 5.3
