"City:    ","TUCSON                "
"State:   ","AZ"
"WBAN No: ", 23160
"Lat(N):  ", 32.12
"Long(W): ",110.93
"Elev(m): ",   779
"Pres(mb):",   925
"Stn Type:","Primary"
"MONTHLY SOLAR RADIATION (kWh/m2/day)"
"COLUMN A: Year"
"COLUMN B: Month"
"COLUMN C: Flat-Plate Collector Facing South at Fixed Tilt=0"
"COLUMN D: Flat-Plate Collector Facing South at Fixed Tilt=Lat-15"
"COLUMN E: Flat-Plate Collector Facing South at Fixed Tilt=Lat"
"COLUMN F: Flat-Plate Collector Facing South at Fixed Tilt=Lat+15"
"COLUMN G: Flat-Plate Collector Facing South at Fixed Tilt=90"
"COLUMN H: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=0"
"COLUMN I: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat-15"
"COLUMN J: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat"
"COLUMN K: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat+15"
"COLUMN L: 2-Axis Tracking Flat-Plate Collector"
"COLUMN M: 1-Axis Tracking Concentrating Collector with East-West Horizontal Axis"
"COLUMN N: 1-Axis Tracking Concentrating Collector with North-South Horizontal Axis"
"COLUMN O: 1-Axis Tracking Concentrating Collector with North-South Axis, Axis Tilt=Lat"
"COLUMN P: 2-Axis Tracking Concentrating Collector"
"COL A","COL B","COL C","COL D","COL E","COL F","COL G","COL H","COL I","COL J","COL K","COL L","COL M","COL N","COL O","COL P"
61, 1, 3.2, 4.2, 4.9, 5.3, 4.7, 4.7, 5.5, 6.0, 6.3, 6.4, 4.2, 3.5, 4.7, 5.0
61, 2, 4.8, 6.1, 6.8, 7.2, 5.8, 7.4, 8.4, 8.9, 9.2, 9.2, 6.0, 6.2, 7.6, 7.8
61, 3, 5.8, 6.6, 7.0, 6.9, 4.7, 8.4, 9.1, 9.3, 9.3, 9.4, 5.4, 6.6, 7.4, 7.4
61, 4, 7.6, 8.0, 7.8, 7.3, 3.6,11.2,11.6,11.5,11.1,11.6, 6.9, 9.5, 9.7, 9.9
61, 5, 8.1, 8.0, 7.5, 6.6, 2.5,11.4,11.5,11.1,10.5,11.6, 6.9, 9.4, 9.1, 9.6
61, 6, 8.3, 8.0, 7.3, 6.2, 2.0,11.4,11.2,10.8,10.0,11.5, 7.1, 9.3, 8.7, 9.4
61, 7, 7.4, 7.2, 6.7, 5.8, 2.1, 9.8, 9.8, 9.4, 8.8, 9.9, 5.8, 7.5, 7.1, 7.6
61, 8, 6.6, 6.7, 6.5, 5.9, 2.8, 8.8, 9.0, 8.9, 8.4, 9.1, 4.9, 6.5, 6.5, 6.7
61, 9, 6.1, 6.8, 6.9, 6.7, 4.0, 8.7, 9.3, 9.4, 9.2, 9.4, 5.4, 6.9, 7.4, 7.4
61,10, 5.2, 6.4, 6.9, 7.1, 5.3, 8.0, 8.8, 9.3, 9.4, 9.4, 6.0, 6.7, 7.8, 7.9
