"City:    ","GULKANA               "
"State:   ","AK"
"WBAN No: ", 26425
"Lat(N):  ", 62.15
"Long(W): ",145.45
"Elev(m): ",   481
"Pres(mb):",   952
"Stn Type:","Secondary"
"MONTHLY SOLAR RADIATION (kWh/m2/day)"
"COLUMN A: Year"
"COLUMN B: Month"
"COLUMN C: Flat-Plate Collector Facing South at Fixed Tilt=0"
"COLUMN D: Flat-Plate Collector Facing South at Fixed Tilt=Lat-15"
"COLUMN E: Flat-Plate Collector Facing South at Fixed Tilt=Lat"
"COLUMN F: Flat-Plate Collector Facing South at Fixed Tilt=Lat+15"
"COLUMN G: Flat-Plate Collector Facing South at Fixed Tilt=90"
"COLUMN H: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=0"
"COLUMN I: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat-15"
"COLUMN J: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat"
"COLUMN K: 1-Axis Tracking Flat-Plate Collector with North-South Axis, Axis Tilt=Lat+15"
"COLUMN L: 2-Axis Tracking Flat-Plate Collector"
"COLUMN M: 1-Axis Tracking Concentrating Collector with East-West Horizontal Axis"
"COLUMN N: 1-Axis Tracking Concentrating Collector with North-South Horizontal Axis"
"COLUMN O: 1-Axis Tracking Concentrating Collector with North-South Axis, Axis Tilt=Lat"
"COLUMN P: 2-Axis Tracking Concentrating Collector"
"COL A","COL B","COL C","COL D","COL E","COL F","COL G","COL H","COL I","COL J","COL K","COL L","COL M","COL N","COL O","COL P"
61, 1, 0.3, 1.1, 1.2, 1.3, 1.3, 0.6, 1.2, 1.3, 1.4, 1.4, 0.9, 0.3, 0.9, 0.9
61, 2, 1.0, 2.3, 2.6, 2.7, 2.6, 1.7, 2.8, 2.9, 3.0, 3.0, 1.6, 0.9, 1.8, 1.9
61, 3, 2.6, 4.9, 5.2, 5.2, 4.9, 4.6, 6.3, 6.6, 6.5, 6.5, 3.4, 3.0, 4.5, 4.5
61, 4, 4.0, 5.4, 5.4, 5.1, 4.7, 6.3, 7.6, 7.6, 7.4, 7.6, 3.3, 4.0, 4.8, 4.9
61, 5, 5.1, 5.6, 5.2, 4.6, 3.9, 7.6, 8.3, 8.1, 7.7, 8.5, 3.9, 5.1, 5.5, 5.8
61, 6, 5.3, 5.2, 4.7, 4.1, 3.4, 7.3, 7.7, 7.4, 7.0, 8.0, 3.5, 4.5, 4.6, 5.1
61, 7, 4.9, 5.0, 4.6, 4.0, 3.3, 6.8, 7.2, 6.9, 6.6, 7.4, 3.0, 3.9, 4.1, 4.4
61, 8, 4.0, 4.8, 4.6, 4.1, 3.6, 5.7, 6.5, 6.3, 6.0, 6.5, 3.0, 3.5, 4.1, 4.2
61, 9, 2.4, 3.4, 3.4, 3.2, 2.9, 3.5, 4.4, 4.4, 4.2, 4.4, 2.0, 2.1, 2.8, 2.8
61,10, 1.3, 2.5, 2.7, 2.7, 2.6, 2.1, 3.0, 3.1, 3.1, 3.2, 1.6, 1.2, 2.0, 2.0
61,11, 0.4, 1.4, 1.6, 1.7, 1.7, 0.8, 1.6, 1.8, 1.8, 1.9, 1.1, 0.5, 1.2, 1.2
